PartID,Quantity,Colour,Category,DesignID,PartName,ImageURL,SetCount
4211105,9,"Dark Stone Grey","Bricks",3002,"Brick 2X3","http://cache.lego.com/media/bricks/5/1/4211105.jpg",91
4211109,10,"Dark Stone Grey","Bricks",2357,"Brick Corner 1X2X2","http://cache.lego.com/media/bricks/5/1/4211109.jpg",89
4268139,7,"Dark Stone Grey","Bricks",30137,"Palisade Brick 1X4","http://cache.lego.com/media/bricks/5/1/4268139.jpg",8
4210639,12,"Dark Stone Grey","Bricks And Beams, Special Ø 4,85",6541,"Technic Brick 1X1","http://cache.lego.com/media/bricks/5/1/4210639.jpg",76
4210762,1,"Dark Stone Grey","Bricks And Beams, Special Ø 4,85",32000,"Brick 1X2 M. 2 Holes Ø 4,87","http://cache.lego.com/media/bricks/5/1/4210762.jpg",103
4211111,4,"Dark Stone Grey","Bricks And Beams, Special Ø 4,85",3700,"Technic Brick 1X2, Ø4.9","http://cache.lego.com/media/bricks/5/1/4211111.jpg",149
4210797,1,"Dark Stone Grey","Bricks With Bows",6091,"Brick W. Arch 1X1X1 1/3","http://cache.lego.com/media/bricks/5/1/4210797.jpg",73
4246896,2,"Dark Stone Grey","Bricks With Bows",50950,"Brick W/Bow 1/3","http://cache.lego.com/media/bricks/5/1/4246896.jpg",70
4210646,6,"Dark Stone Grey","Bricks With Slope",3045,"Corner Brick 2X2/45° Outside","http://cache.lego.com/media/bricks/5/1/4210646.jpg",27
4211045,8,"Dark Stone Grey","Bricks With Slope",4286,"Roof Tile 1X3/25°","http://cache.lego.com/media/bricks/5/1/4211045.jpg",81
4211054,13,"Dark Stone Grey","Bricks With Slope",3039,"Roof Tile 2X2/45°","http://cache.lego.com/media/bricks/5/1/4211054.jpg",175
4211096,3,"Dark Stone Grey","Bricks With Slope",3665,"Roof Tile 1X2 Inv.","http://cache.lego.com/media/bricks/5/1/4211096.jpg",135
4211135,40,"Dark Stone Grey","Bricks With Slope",3040,"Roof Tile 1X2/45°","http://cache.lego.com/media/bricks/5/1/4211135.jpg",192
4504378,32,"Dark Stone Grey","Bricks With Slope",54200,"Roof Tile 1X1X2/3, Abs","http://cache.lego.com/media/bricks/5/1/4504378.jpg",212
4513326,2,"Dark Stone Grey","Bricks, Special",54782,"Wall Element 2X4X6, Mountain","http://cache.lego.com/media/bricks/5/1/4513326.jpg",24
4211090,4,"Dark Stone Grey","Bricks, Special Circles And Angles",3062,"Round Brick 1X1","http://cache.lego.com/media/bricks/5/1/4211090.jpg",146
4560177,1,"Dark Stone Grey","Connectors",87083,"Cross Axle 4M With End Stop","http://cache.lego.com/media/bricks/5/1/4560177.jpg",186
4509194,1,"Dark Stone Grey","Figure, Weapons",59229,"Scythe Blade","http://cache.lego.com/media/bricks/5/1/4509194.jpg",27
4210844,3,"Dark Stone Grey","Frames, Windows, Walls And Doors",43337,"Wall Element 1X4X1 Abs","http://cache.lego.com/media/bricks/5/1/4210844.jpg",36
4210719,4,"Dark Stone Grey","Plates",3024,"Plate 1X1","http://cache.lego.com/media/bricks/5/1/4210719.jpg",108
4210794,1,"Dark Stone Grey","Plates",3036,"Plate 6X8","http://cache.lego.com/media/bricks/5/1/4210794.jpg",81
4211008,2,"Dark Stone Grey","Plates",4162,"Flat Tile 1X8","http://cache.lego.com/media/bricks/5/1/4211008.jpg",127
4211043,3,"Dark Stone Grey","Plates",3021,"Plate 2X3","http://cache.lego.com/media/bricks/5/1/4211043.jpg",301
4211052,9,"Dark Stone Grey","Plates",3069,"Flat Tile 1X2","http://cache.lego.com/media/bricks/5/1/4211052.jpg",189
4211055,20,"Dark Stone Grey","Plates",3068,"Flat Tile 2X2","http://cache.lego.com/media/bricks/5/1/4211055.jpg",146
4211061,1,"Dark Stone Grey","Plates",3035,"Plate 4X8","http://cache.lego.com/media/bricks/5/1/4211061.jpg",121
4211065,3,"Dark Stone Grey","Plates",3020,"Plate 2X4","http://cache.lego.com/media/bricks/5/1/4211065.jpg",400
4211094,2,"Dark Stone Grey","Plates",3022,"Plate 2X2","http://cache.lego.com/media/bricks/5/1/4211094.jpg",322
4243831,1,"Dark Stone Grey","Plates",3031,"Plate 4X4","http://cache.lego.com/media/bricks/5/1/4243831.jpg",196
4568730,1,"Light Nougat","Mini Figure Head",88560,"Mini Head No."654"","http://cache.lego.com/media/bricks/5/1/4568730.jpg",6
4568731,1,"Light Nougat","Mini Figure Head",88564,"Mini Head No."655"","http://cache.lego.com/media/bricks/5/1/4568731.jpg",9
4568735,1,"Light Nougat","Mini Figure Head",88570,"Mini Head No."657"","http://cache.lego.com/media/bricks/5/1/4568735.jpg",2
4568737,1,"Light Nougat","Mini Figure Head",88574,"Mini Head No."659"","http://cache.lego.com/media/bricks/5/1/4568737.jpg",1
4569382,15,"Medium Nougat","Bricks",3004,"Brick 1X2","http://cache.lego.com/media/bricks/5/1/4569382.jpg",9
4568955,6,"Medium Nougat","Bricks With Bows",88292,"Brick With Bow 1X3X2","http://cache.lego.com/media/bricks/5/1/4568955.jpg",9
4569385,5,"Medium Nougat","Bricks, Special",60475,"Brick 1X1 W/Holder, H0Rizontal","http://cache.lego.com/media/bricks/5/1/4569385.jpg",11
4570156,2,"Medium Nougat","Modelling Elements",30274,"Console With Lion","http://cache.lego.com/media/bricks/5/1/4570156.jpg",1
4211389,4,"Medium Stone Grey","Bricks",3005,"Brick 1X1","http://cache.lego.com/media/bricks/5/1/4211389.jpg",180
4211428,2,"Medium Stone Grey","Bricks",3622,"Brick 1X3","http://cache.lego.com/media/bricks/5/1/4211428.jpg",132
4211440,2,"Medium Stone Grey","Bricks And Beams, Special Ø 4,85",3700,"Technic Brick 1X2, Ø4.9","http://cache.lego.com/media/bricks/5/1/4211440.jpg",150
4225119,2,"Medium Stone Grey","Bricks With Bows",6182,"Arch 1X4X2","http://cache.lego.com/media/bricks/5/1/4225119.jpg",13
4211421,2,"Medium Stone Grey","Bricks With Slope",3298,"Roof Tile 2X3/25°","http://cache.lego.com/media/bricks/5/1/4211421.jpg",50
4211807,6,"Medium Stone Grey","Connectors",3673,"Connector Peg","http://cache.lego.com/media/bricks/5/1/4211807.jpg",441
4535768,1,"Medium Stone Grey","Connectors",60485,"Cross Axle 9M","http://cache.lego.com/media/bricks/5/1/4535768.jpg",73
4521897,1,"Medium Stone Grey","Figure, Weapons",61403,"Saw Blade Ø¸71.32","http://cache.lego.com/media/bricks/5/1/4521897.jpg",9
4211350,4,"Medium Stone Grey","Plates",2412,"Radiator Grille 1X2","http://cache.lego.com/media/bricks/5/1/4211350.jpg",289
4211397,2,"Medium Stone Grey","Plates",3022,"Plate 2X2","http://cache.lego.com/media/bricks/5/1/4211397.jpg",327
4560183,2,"Medium Stone Grey","Plates",87079,"Flat Tile 2X4","http://cache.lego.com/media/bricks/5/1/4560183.jpg",100
4211376,1,"Medium Stone Grey","Plates, Special",2817,"Technic Doub. Bearing Pl. 2X2","http://cache.lego.com/media/bricks/5/1/4211376.jpg",96
4568950,1,"Multicombination","Figure, Special",88288,"Knife Daggert","http://cache.lego.com/media/bricks/5/1/4568950.jpg",4
4252456,4,"Reddish Brown","Connectors",48723,"Combi Hub W. Stick Ø 3.2","http://cache.lego.com/media/bricks/5/1/4252456.jpg",39
4211150,2,"Reddish Brown","Plates",3023,"Plate 1X2","http://cache.lego.com/media/bricks/5/1/4211150.jpg",169
4211159,2,"Reddish Brown","Plates, Special Circles And Angles",4032,"Plate 2X2 Round","http://cache.lego.com/media/bricks/5/1/4211159.jpg",85
4262974,1,"Reddish Brown","Signs And Flags",30374,"Light Sword - Blade","http://cache.lego.com/media/bricks/5/1/4262974.jpg",102
4496699,5,"Sand Yellow","Plates",3069,"Flat Tile 1X2","http://cache.lego.com/media/bricks/5/1/4496699.jpg",30
4570111,10,"Sand Yellow","Plates",41539,"Plate 8X8","http://cache.lego.com/media/bricks/5/1/4570111.jpg",3
4578032,9,"Sand Yellow","Plates",87580,"Plate 2X2 W 1 Knob","http://cache.lego.com/media/bricks/5/1/4578032.jpg",37
4611882,2,"Silver Metallic","Figure, Weapons",60752,"Weapon, Warrior","http://cache.lego.com/media/bricks/5/1/4611882.jpg",20
4612900,2,"Silver Metallic","Figure, Weapons",30173,"Ninja Sword","http://cache.lego.com/media/bricks/5/1/4612900.jpg",32
612647,1,"Tr. Fluore.Redd. Orange","Figure Accessories In Hand",6126,"Dragon\U0027S Fire","http://cache.lego.com/media/bricks/5/1/612647.jpg",224
4540865,2,"Tr. Fluore.Redd. Orange","Figure, Head Clothing",64647,"Feather","http://cache.lego.com/media/bricks/5/1/4540865.jpg",68
306544,13,"Tr. Yellow","Bricks",3065,"Brick 1X2 Without Pin","http://cache.lego.com/media/bricks/5/1/306544.jpg",27
3006844,1,"Tr. Yellow","Bricks, Special Circles And Angles",30068,"Round Brick 1 - Tr","http://cache.lego.com/media/bricks/5/1/3006844.jpg",91
4194746,4,"Tr. Yellow","Plates",6225,"Plate 1X2 - Tr.","http://cache.lego.com/media/bricks/5/1/4194746.jpg",115
4526177,1,"Transparent","Electric Parts",62930,"Fx Brick Yellow Light","http://cache.lego.com/media/bricks/5/1/4526177.jpg",5
4529247,4,"Warm Gold","Bricks, Special Circles And Angles",59900,"Nose Cone Small 1X1","http://cache.lego.com/media/bricks/5/1/4529247.jpg",58
4569316,2,"Warm Gold","Bricks, Special Circles And Angles",30367,"Final Brick 2X2","http://cache.lego.com/media/bricks/5/1/4569316.jpg",9
4538126,2,"Warm Gold","Figure Accessories In Hand",64644,"Stick Ø3.2 2Mm W/Knob And Tube","http://cache.lego.com/media/bricks/5/1/4538126.jpg",36
4523159,18,"Warm Gold","Plates, Special Circles And Angles",6141,"Plate 1X1 Round","http://cache.lego.com/media/bricks/5/1/4523159.jpg",109
9327,1,"White","Mini Figure",73200,"Mini Body Lower Part Wh","http://cache.lego.com/media/bricks/5/1/9327.jpg",207
4568969,1,"White","Mini Figure",76382,"Mini Upper Part No.1559","http://cache.lego.com/media/bricks/5/1/4568969.jpg",2
4651445,1,"White","Mini Figure Head",99574,"Mini Head No. 895","http://cache.lego.com/media/bricks/5/1/4651445.jpg",30
4249563,2,"White","Plates, Special",32028,"Plate 1X2 With Slide","http://cache.lego.com/media/bricks/5/1/4249563.jpg",85
4549636,1,"White","Textiles",86300,"Mantle For Mini Figure","http://cache.lego.com/media/bricks/5/1/4549636.jpg",9




